"","year","month","day","dep_time","dep_delay","arr_time","arr_delay","carrier","tailnum","flight","origin","dest","air_time","distance","hour","minute"
"21456",2013,1,25,1518,21,1851,28,"UA","N77530",1698,"EWR","SFO",371,2565,15,18
"21457",2013,1,25,1519,-1,1639,-5,"EV","N16561",4581,"EWR","MKE",117,725,15,19
"21458",2013,1,25,1520,0,1826,-16,"DL","N348NW",2115,"LGA","MIA",157,1096,15,20
"21459",2013,1,25,1520,-10,1713,-12,"AA","N4XKAA",2223,"LGA","STL",142,888,15,20
"21460",2013,1,25,1520,20,1646,7,"UA","N572UA",685,"LGA","ORD",118,733,15,20
"21461",2013,1,25,1521,-1,1724,-3,"EV","N13964",4576,"EWR","GRR",101,605,15,21
"21462",2013,1,25,1522,72,1703,68,"MQ","N719MQ",4491,"LGA","CLE",71,419,15,22
"21463",2013,1,25,1524,4,1642,-12,"9E","N8672A",4105,"JFK","IAD",51,228,15,24
"21464",2013,1,25,1525,-4,1818,-19,"UA","N14228",1624,"EWR","FLL",155,1065,15,25
"21465",2013,1,25,1526,-4,1840,35,"MQ","N734MQ",4525,"LGA","XNA",225,1147,15,26
"21466",2013,1,25,1528,-2,1829,-26,"AA","N3FMAA",1039,"JFK","FLL",158,1069,15,28
"21467",2013,1,25,1530,-10,1708,-35,"9E","N910XJ",3523,"JFK","ORD",129,740,15,30
"21468",2013,1,25,1530,160,1714,145,"9E","N162PQ",3694,"EWR","DTW",84,488,15,30
"21469",2013,1,25,1530,15,1706,6,"MQ","N672MQ",4333,"JFK","PIT",69,340,15,30
"21470",2013,1,25,1531,1,1727,2,"MQ","N693MQ",4146,"JFK","CMH",90,483,15,31
"21471",2013,1,25,1532,-8,1833,-36,"DL","N343NW",2027,"JFK","FLL",155,1069,15,32
"21472",2013,1,25,1532,-3,1748,5,"EV","N13538",4352,"EWR","CVG",113,569,15,32
"21473",2013,1,25,1533,-2,1832,-18,"AA","N3BUAA",763,"LGA","DFW",216,1389,15,33
"21474",2013,1,25,1533,150,1700,156,"B6","N228JB",32,"JFK","ROC",54,264,15,33
"21475",2013,1,25,1534,4,1905,-5,"AA","N393AA",85,"JFK","SFO",368,2586,15,34
"21476",2013,1,25,1534,-11,1708,-36,"UA","N16703",1710,"LGA","CLE",72,419,15,34
"21477",2013,1,25,1541,-4,1834,-16,"DL","N374NW",2377,"LGA","MCO",140,950,15,41
"21478",2013,1,25,1544,-1,1800,-15,"DL","N343NB",1942,"EWR","ATL",118,746,15,44
"21479",2013,1,25,1544,-6,1745,-35,"9E","N901XJ",3355,"JFK","MSP",159,1029,15,44
"21480",2013,1,25,1544,-1,1910,0,"AA","N338AA",133,"JFK","LAX",361,2475,15,44
"21481",2013,1,25,1545,-3,1903,-22,"DL","N37700",1773,"JFK","SLC",286,1990,15,45
"21482",2013,1,25,1545,45,1747,54,"US","N701UW",720,"EWR","CLT",86,529,15,45
"21483",2013,1,25,1546,-2,1806,-24,"DL","N393DA",95,"JFK","ATL",117,760,15,46
"21484",2013,1,25,1547,41,1820,42,"EV","N13975",3817,"EWR","JAX",127,820,15,47
"21485",2013,1,25,1549,64,1808,81,"US","N178US",1105,"LGA","CLT",91,544,15,49
"21486",2013,1,25,1550,-5,1759,-18,"DL","N338NB",1771,"JFK","DTW",87,509,15,50
"21487",2013,1,25,1550,60,1850,55,"AA","N5DFAA",1813,"JFK","MCO",146,944,15,50
"21488",2013,1,25,1550,0,1711,1,"WN","N753SW",4215,"EWR","MDW",117,711,15,50
"21489",2013,1,25,1551,6,1909,12,"UA","N76523",1200,"EWR","SAN",362,2425,15,51
"21490",2013,1,25,1552,-8,1652,-20,"US","N947UW",2134,"LGA","BOS",38,184,15,52
"21491",2013,1,25,1553,-2,1835,-32,"DL","N359NW",1695,"LGA","TPA",149,1010,15,53
"21492",2013,1,25,1553,-7,1852,-23,"AA","N3AHAA",565,"JFK","DFW",218,1391,15,53
"21493",2013,1,25,1553,-7,1820,0,"MQ","N639MQ",3985,"JFK","CVG",116,589,15,53
"21494",2013,1,25,1553,-7,1737,1,"UA","N834UA",530,"EWR","ORD",123,719,15,53
"21495",2013,1,25,1553,4,1705,0,"UA","N27213",1116,"EWR","BOS",42,200,15,53
"21496",2013,1,25,1554,-6,1911,-22,"DL","N990DL",161,"JFK","MIA",162,1089,15,54
"21497",2013,1,25,1554,-1,1738,-8,"B6","N298JB",1053,"JFK","PIT",72,340,15,54
"21498",2013,1,25,1554,-1,2039,-17,"B6","N807JB",703,"JFK","SJU",197,1598,15,54
"21499",2013,1,25,1554,-6,1815,58,"US","N709UW",2181,"LGA","DCA",45,214,15,54
"21500",2013,1,25,1555,-5,1719,-13,"9E","N920XJ",3453,"JFK","BOS",40,187,15,55
"21501",2013,1,25,1556,-4,1900,-12,"DL","N3769L",4,"JFK","MCO",143,944,15,56
"21502",2013,1,25,1556,156,1710,154,"EV","N11150",4231,"EWR","IAD",45,212,15,56
"21503",2013,1,25,1556,-4,1835,-5,"DL","N667DN",847,"LGA","ATL",116,762,15,56
"21504",2013,1,25,1557,2,1900,14,"UA","N76508",1550,"EWR","LAS",331,2227,15,57
"21505",2013,1,25,1558,-7,1902,-42,"DL","N959DL",1508,"JFK","RSW",158,1074,15,58
"21506",2013,1,25,1558,-2,1821,-13,"FL","N965AT",620,"LGA","ATL",121,762,15,58
"21507",2013,1,25,1558,-2,1853,-10,"B6","N657JB",985,"LGA","TPA",147,1010,15,58
"21508",2013,1,25,1558,3,1754,5,"B6","N294JB",917,"JFK","ORD",131,740,15,58
"21509",2013,1,25,1559,9,1817,-9,"9E","N907XJ",3427,"JFK","IND",104,665,15,59
"21510",2013,1,25,1559,-3,1718,-4,"YV","N522LR",3771,"LGA","IAD",54,229,15,59
"21511",2013,1,25,1600,54,1738,57,"UA","N54241",1702,"EWR","ORD",123,719,16,0
"21512",2013,1,25,1602,2,1906,-4,"B6","N656JB",157,"JFK","MCO",144,944,16,2
"21513",2013,1,25,1603,3,1909,-16,"AA","N3AUAA",1467,"LGA","MIA",154,1096,16,3
"21514",2013,1,25,1606,-4,1736,-24,"AA","N4WNAA",341,"LGA","ORD",124,733,16,6
"21515",2013,1,25,1608,83,1826,112,"EV","N12564",4596,"EWR","STL",149,872,16,8
"21516",2013,1,25,1609,9,1849,-1,"DL","N3768",1331,"JFK","DEN",242,1626,16,9
"21517",2013,1,25,1610,-5,1801,-30,"DL","N321US",1619,"LGA","MSP",150,1020,16,10
"21518",2013,1,25,1610,15,1831,21,"EV","N14562",3820,"EWR","SDF",122,642,16,10
"21519",2013,1,25,1610,40,1930,116,"US","N758US",1665,"LGA","CLT",106,544,16,10
"21520",2013,1,25,1613,23,2109,19,"AA","N5DUAA",1635,"JFK","SJU",196,1598,16,13
"21521",2013,1,25,1615,-5,1953,-10,"US","N547UW",35,"JFK","PHX",309,2153,16,15
"21522",2013,1,25,1616,-3,1705,-18,"EV","N11189",4271,"EWR","ALB",30,143,16,16
"21523",2013,1,25,1616,6,1745,-11,"EV","N716EV",5486,"LGA","PIT",62,335,16,16
"21524",2013,1,25,1619,9,1914,-3,"DL","N398DA",91,"JFK","LAS",321,2248,16,19
"21525",2013,1,25,1619,-1,1826,36,"MQ","N521MQ",4622,"LGA","BNA",127,764,16,19
"21526",2013,1,25,1620,-5,1857,2,"MQ","N500MQ",4661,"LGA","ATL",119,762,16,20
"21527",2013,1,25,1623,-2,2011,17,"B6","N615JB",675,"JFK","LAX",371,2475,16,23
"21528",2013,1,25,1624,5,1808,42,"EV","N16149",4299,"EWR","DCA",44,199,16,24
"21529",2013,1,25,1625,9,1824,11,"EV","N12996",4092,"EWR","DAY",95,533,16,25
"21530",2013,1,25,1625,-5,2006,-14,"VX","N845VA",27,"JFK","SFO",371,2586,16,25
"21531",2013,1,25,1626,-9,1723,-27,"B6","N324JB",1176,"EWR","BOS",44,200,16,26
"21532",2013,1,25,1626,6,1903,-11,"UA","N405UA",872,"EWR","MCO",137,937,16,26
"21533",2013,1,25,1630,15,1911,26,"WN","N294WN",161,"EWR","DEN",248,1605,16,30
"21534",2013,1,25,1630,-5,1923,-22,"WN","N7730A",891,"EWR","HOU",211,1411,16,30
"21535",2013,1,25,1632,52,1839,55,"EV","N13132",4667,"EWR","MSP",154,1008,16,32
"21536",2013,1,25,1634,-1,1928,-24,"B6","N249JB",139,"JFK","RSW",157,1074,16,34
"21537",2013,1,25,1634,5,1951,-14,"UA","N76529",1078,"EWR","SAT",235,1569,16,34
"21538",2013,1,25,1635,0,1920,13,"EV","N14923",4705,"EWR","ATL",122,746,16,35
"21539",2013,1,25,1635,-5,1933,-22,"AA","N4WRAA",773,"LGA","DFW",219,1389,16,35
"21540",2013,1,25,1640,-5,1836,-17,"EV","N600QX",4997,"EWR","DTW",85,488,16,40
"21541",2013,1,25,1640,-5,1826,-34,"DL","N323NB",1473,"LGA","MEM",153,963,16,40
"21542",2013,1,25,1640,0,1821,-14,"WN","N966WN",372,"LGA","STL",144,888,16,40
"21543",2013,1,25,1641,11,1839,1,"DL","N338NW",2231,"LGA","DTW",82,502,16,41
"21544",2013,1,25,1644,-1,1931,25,"9E","N8444F",4027,"EWR","CVG",107,569,16,44
"21545",2013,1,25,1647,-8,2001,-28,"DL","N316NB",706,"JFK","AUS",226,1521,16,47
"21546",2013,1,25,1647,-3,1810,-16,"UA","N807UA",464,"EWR","ORD",119,719,16,47
"21547",2013,1,25,1647,17,1915,-10,"UA","N664UA",952,"EWR","IAH",192,1400,16,47
"21548",2013,1,25,1648,-2,1938,2,"UA","N478UA",372,"EWR","LAS",325,2227,16,48
"21549",2013,1,25,1649,5,1850,3,"EV","N11187",4411,"EWR","MEM",156,946,16,49
"21550",2013,1,25,1649,69,1825,69,"9E","N8505Q",4178,"JFK","ROC",56,264,16,49
"21551",2013,1,25,1650,-5,2024,-11,"VX","N848VA",413,"JFK","LAX",374,2475,16,50
"21552",2013,1,25,1651,-9,1801,-38,"UA","N403UA",689,"LGA","ORD",119,733,16,51
"21553",2013,1,25,1652,110,1813,118,"EV","N16571",4571,"EWR","PWM",49,284,16,52
"21554",2013,1,25,1654,-1,2048,33,"B6","N592JB",359,"JFK","BUR",369,2465,16,54
"21555",2013,1,25,1655,-5,1745,-28,"US","N955UW",2136,"LGA","BOS",37,184,16,55
"21556",2013,1,25,1656,-4,2030,-19,"DL","N711ZX",31,"JFK","SFO",361,2586,16,56
"21557",2013,1,25,1656,-4,1941,-9,"AA","N642AA",575,"JFK","EGE",260,1747,16,56
"21558",2013,1,25,1656,-4,2011,5,"B6","N585JB",509,"EWR","FLL",148,1065,16,56
"21559",2013,1,25,1656,1,2011,1,"B6","N663JB",185,"JFK","SAN",360,2446,16,56
"21560",2013,1,25,1657,-3,1954,-1,"AA","N3FFAA",257,"JFK","LAS",335,2248,16,57
"21561",2013,1,25,1657,-8,2011,1,"AA","N593AA",1905,"EWR","DFW",208,1372,16,57
"21562",2013,1,25,1658,-2,2048,12,"DL","N705TW",127,"JFK","LAX",358,2475,16,58
"21563",2013,1,25,1658,-1,2017,-29,"9E","N924XJ",3375,"JFK","SAT",244,1587,16,58
"21564",2013,1,25,1658,-2,1833,-7,"MQ","N932MQ",4323,"JFK","ORF",53,290,16,58
"21565",2013,1,25,1659,-1,2009,34,"DL","N308DE",2042,"EWR","ATL",117,746,16,59
"21566",2013,1,25,1659,-1,2140,-24,"DL","N3745B",329,"JFK","SJU",193,1598,16,59
"21567",2013,1,25,1659,-1,1923,-20,"DL","N643DL",1499,"LGA","ATL",114,762,16,59
"21568",2013,1,25,1700,1,1802,-20,"UA","N434UA",531,"EWR","BOS",42,200,17,0
"21569",2013,1,25,1701,-5,1818,-16,"B6","N729JB",36,"JFK","ROC",50,264,17,1
"21570",2013,1,25,1701,81,2047,107,"UA","N14120",161,"JFK","LAX",370,2475,17,1
"21571",2013,1,25,1702,-3,1954,-14,"B6","N648JB",143,"JFK","PBI",143,1028,17,2
"21572",2013,1,25,1702,3,1857,17,"UA","N37413",1638,"EWR","CLE",74,404,17,2
"21573",2013,1,25,1704,19,2103,58,"AA","N319AA",181,"JFK","LAX",372,2475,17,4
"21574",2013,1,25,1704,14,1812,-8,"AA","N3FYAA",1790,"JFK","BOS",41,187,17,4
"21575",2013,1,25,1705,0,1952,-23,"UA","N23721",1259,"LGA","IAH",210,1416,17,5
"21576",2013,1,25,1706,6,1919,62,"US","N725UW",2183,"LGA","DCA",54,214,17,6
"21577",2013,1,25,1706,1,1911,6,"WN","N235WN",440,"EWR","STL",137,872,17,6
"21578",2013,1,25,1707,-1,2056,32,"UA","N818UA",250,"EWR","LAX",359,2454,17,7
"21579",2013,1,25,1709,101,1900,140,"EV","N34110",3267,"EWR","ORF",65,284,17,9
"21580",2013,1,25,1712,-3,2043,3,"DL","N399DA",503,"JFK","SAN",350,2446,17,12
"21581",2013,1,25,1712,2,2057,21,"UA","N34131",1178,"EWR","SFO",365,2565,17,12
"21582",2013,1,25,1715,-4,1946,1,"UA","N523UA",509,"LGA","DEN",240,1620,17,15
"21583",2013,1,25,1716,-4,1848,-22,"AA","N599AA",345,"LGA","ORD",120,733,17,16
"21584",2013,1,25,1716,137,1959,122,"B6","N503JB",393,"LGA","MCO",144,950,17,16
"21585",2013,1,25,1716,47,2024,53,"B6","N552JB",369,"LGA","PBI",148,1035,17,16
"21586",2013,1,25,1717,37,1937,47,"MQ","N739MQ",4540,"LGA","DTW",87,502,17,17
"21587",2013,1,25,1718,-2,2057,24,"DL","N325US",1779,"LGA","FLL",163,1076,17,18
"21588",2013,1,25,1719,-1,2051,11,"AA","N5DNAA",1999,"EWR","MIA",155,1085,17,19
"21589",2013,1,25,1719,209,1942,198,"B6","N216JB",615,"JFK","JAX",124,828,17,19
"21590",2013,1,25,1720,-10,1943,7,"EV","N15980",4382,"EWR","DTW",88,488,17,20
"21591",2013,1,25,1723,-6,2111,25,"DL","N377DA",1185,"EWR","SLC",280,1969,17,23
"21592",2013,1,25,1724,-1,2257,NA,"UA","N510UA",512,"JFK","SFO",NA,2586,17,24
"21593",2013,1,25,1727,0,2123,34,"UA","N73259",1593,"EWR","PDX",364,2434,17,27
"21594",2013,1,25,1729,84,2140,NA,"9E","N902XJ",3325,"JFK","DFW",NA,1391,17,29
"21595",2013,1,25,1729,-5,1831,-23,"B6","N554JB",74,"JFK","BTV",44,266,17,29
"21596",2013,1,25,1729,-1,1904,9,"WN","N290WN",216,"EWR","MDW",118,711,17,29
"21597",2013,1,25,1730,27,2021,131,"EV","N11547",4373,"EWR","DCA",58,199,17,30
"21598",2013,1,25,1730,120,2005,174,"9E","N821AY",3719,"LGA","RIC",71,292,17,30
"21599",2013,1,25,1730,5,2038,15,"UA","N41135",1134,"EWR","IAH",200,1400,17,30
"21600",2013,1,25,1730,3,2122,44,"UA","N443UA",738,"EWR","SEA",347,2402,17,30
"21601",2013,1,25,1733,11,1930,46,"EV","N13908",4300,"EWR","RIC",59,277,17,33
"21602",2013,1,25,1733,3,2141,104,"F9","N207FR",837,"LGA","DEN",238,1620,17,33
"21603",2013,1,25,1733,8,2139,59,"AA","N3JFAA",145,"JFK","SAN",381,2446,17,33
"21604",2013,1,25,1735,10,1923,28,"MQ","N630MQ",4255,"JFK","BNA",127,765,17,35
"21605",2013,1,25,1738,151,1955,171,"EV","N11192",4326,"EWR","CLT",85,529,17,38
"21606",2013,1,25,1738,9,2108,19,"AA","N374AA",543,"JFK","MIA",150,1089,17,38
"21607",2013,1,25,1738,-7,2046,4,"B6","N595JB",547,"EWR","PBI",142,1023,17,38
"21608",2013,1,25,1740,10,2056,52,"FL","N892AT",623,"LGA","ATL",120,762,17,40
"21609",2013,1,25,1740,-5,2157,37,"AA","N336AA",177,"JFK","SFO",365,2586,17,40
"21610",2013,1,25,1741,16,2100,43,"UA","N34137",1109,"EWR","MCO",135,937,17,41
"21611",2013,1,25,1743,-2,2130,13,"DL","N3738B",1394,"JFK","PDX",358,2454,17,43
"21612",2013,1,25,1745,180,2051,226,"UA","N563UA",407,"EWR","DEN",236,1605,17,45
"21613",2013,1,25,1747,2,2120,25,"AA","N3GBAA",785,"LGA","DFW",217,1389,17,47
"21614",2013,1,25,1748,73,1935,85,"MQ","N517MQ",3695,"EWR","ORD",114,719,17,48
"21615",2013,1,25,1749,144,2003,188,"MQ","N519MQ",3823,"JFK","DCA",44,213,17,49
"21616",2013,1,25,1750,-10,2037,31,"US","N546UW",373,"JFK","CLT",90,541,17,50
"21617",2013,1,25,1752,-3,2103,-6,"B6","N589JB",989,"JFK","FLL",153,1069,17,52
"21618",2013,1,25,1753,-7,1916,6,"WN","N789SW",808,"EWR","BWI",40,169,17,53
"21619",2013,1,25,1753,0,2127,22,"UA","N557UA",535,"JFK","LAX",363,2475,17,53
"21620",2013,1,25,1754,109,2053,179,"9E","N925XJ",3459,"JFK","BNA",124,765,17,54
"21621",2013,1,25,1755,254,34,299,"UA","N76065",15,"EWR","HNL",648,4963,17,55
"21622",2013,1,25,1756,-4,2056,13,"DL","N686DA",1047,"LGA","ATL",117,762,17,56
"21623",2013,1,25,1758,-2,1917,2,"B6","N229JB",1016,"JFK","BOS",40,187,17,58
"21624",2013,1,25,1758,-7,2000,5,"MQ","N509MQ",4626,"LGA","CMH",79,479,17,58
"21625",2013,1,25,1800,-7,2141,13,"B6","N645JB",217,"JFK","LGB",359,2465,18,0
"21626",2013,1,25,1800,2,2032,56,"UA","N14230",1172,"EWR","ORD",117,719,18,0
"21627",2013,1,25,1801,6,2111,18,"B6","N599JB",391,"LGA","MCO",140,950,18,1
"21628",2013,1,25,1801,1,2103,5,"B6","N563JB",9,"JFK","MCO",135,944,18,1
"21629",2013,1,25,1801,-9,2152,10,"B6","N565JB",173,"JFK","SJC",363,2569,18,1
"21630",2013,1,25,1802,87,2205,124,"US","N673AW",656,"EWR","PHX",301,2133,18,2
"21631",2013,1,25,1802,-6,2021,32,"UA","N13718",1053,"EWR","CLE",64,404,18,2
"21632",2013,1,25,1805,35,2145,82,"UA","N37252",1637,"EWR","TPA",145,997,18,5
"21633",2013,1,25,1807,2,2009,34,"WN","N913WN",389,"LGA","MDW",115,725,18,7
"21634",2013,1,25,1809,19,2253,111,"UA","N54711",1228,"EWR","SAN",361,2425,18,9
"21635",2013,1,25,1810,-5,2101,24,"9E","N914XJ",3424,"JFK","DTW",91,509,18,10
"21636",2013,1,25,1810,-5,2215,45,"AS","N307AS",7,"EWR","SEA",360,2402,18,10
"21637",2013,1,25,1810,10,2153,49,"UA","N87531",1221,"EWR","DFW",205,1372,18,10
"21638",2013,1,25,1812,-3,2001,9,"9E","N8525B",4277,"JFK","ORF",52,290,18,12
"21639",2013,1,25,1813,65,2130,67,"B6","N329JB",15,"JFK","FLL",150,1069,18,13
"21640",2013,1,25,1813,3,2231,87,"UA","N837UA",812,"EWR","LAS",328,2227,18,13
"21641",2013,1,25,1814,-5,1946,14,"EV","N11176",4520,"EWR","PWM",48,284,18,14
"21642",2013,1,25,1814,54,2020,65,"AA","N3CXAA",1351,"JFK","ORD",128,740,18,14
"21643",2013,1,25,1814,4,2204,44,"UA","N38458",1292,"EWR","FLL",150,1065,18,14
"21644",2013,1,25,1815,0,2116,26,"DL","N302DQ",926,"EWR","ATL",109,746,18,15
"21645",2013,1,25,1816,6,2112,35,"9E","N905XJ",3542,"JFK","MSP",160,1029,18,16
"21646",2013,1,25,1818,-2,2125,10,"B6","N520JB",711,"JFK","LAS",320,2248,18,18
"21647",2013,1,25,1818,18,1952,13,"UA","N428UA",691,"LGA","ORD",116,733,18,18
"21648",2013,1,25,1824,-6,2123,39,"9E","N8837B",3716,"EWR","DTW",87,488,18,24
"21649",2013,1,25,1824,4,2229,39,"AA","N3EGAA",119,"EWR","LAX",369,2454,18,24
"21650",2013,1,25,1824,16,2257,111,"UA","N17245",1269,"EWR","PBI",142,1023,18,24
"21651",2013,1,25,1826,216,2054,249,"EV","N22909",4381,"EWR","DTW",90,488,18,26
"21652",2013,1,25,1826,-4,2033,18,"MQ","N530MQ",4674,"LGA","CLE",67,419,18,26
"21653",2013,1,25,1826,11,2101,82,"UA","N76504",1703,"EWR","BOS",36,200,18,26
"21654",2013,1,25,1827,-8,2026,36,"MQ","N634MQ",3944,"JFK","BWI",45,184,18,27
"21655",2013,1,25,1828,8,2025,20,"AA","N3DGAA",353,"LGA","ORD",115,733,18,28
"21656",2013,1,25,1830,-5,2225,13,"DL","N3765",1643,"JFK","SEA",350,2422,18,30
"21657",2013,1,25,1833,58,2039,74,"WN","N773SA",408,"LGA","BNA",124,764,18,33
"21658",2013,1,25,1833,-7,2024,4,"MQ","N0EGMQ",3730,"EWR","ORD",113,719,18,33
"21659",2013,1,25,1834,84,2232,137,"AA","N3CFAA",695,"JFK","AUS",227,1521,18,34
"21660",2013,1,25,1835,16,2252,74,"UA","N822UA",593,"EWR","SNA",351,2434,18,35
"21661",2013,1,25,1836,86,2102,110,"US","N196UW",894,"LGA","CLT",88,544,18,36
"21662",2013,1,25,1837,-13,2057,7,"AA","N512AA",2019,"LGA","STL",144,888,18,37
"21663",2013,1,25,1838,-7,2232,11,"DL","N362NW",2190,"JFK","MIA",159,1089,18,38
"21664",2013,1,25,1839,89,2127,187,"EV","N11109",4316,"EWR","BWI",39,169,18,39
"21665",2013,1,25,1842,12,2225,23,"UA","N525UA",272,"JFK","SFO",355,2586,18,42
"21666",2013,1,25,1844,34,2149,19,"AA","N3GJAA",1611,"LGA","MIA",161,1096,18,44
"21667",2013,1,25,1847,132,2059,138,"B6","N190JB",1085,"JFK","CLT",90,541,18,47
"21668",2013,1,25,1848,-7,2252,7,"VX","N633VA",29,"JFK","SFO",372,2586,18,48
"21669",2013,1,25,1850,-5,2151,9,"DL","N646DL",951,"JFK","ATL",150,760,18,50
"21670",2013,1,25,1851,-9,2058,1,"9E","N935XJ",3368,"JFK","PIT",70,340,18,51
"21671",2013,1,25,1855,-4,2252,27,"B6","N536JB",171,"JFK","SMF",358,2521,18,55
"21672",2013,1,25,1855,-5,2035,20,"US","N757UW",2187,"LGA","DCA",41,214,18,55
"21673",2013,1,25,1856,101,2230,131,"DL","N979DL",1585,"LGA","MCO",143,950,18,56
"21674",2013,1,25,1857,-3,2044,32,"US","N949UW",2140,"LGA","BOS",35,184,18,57
"21675",2013,1,25,1901,16,2223,93,"EV","N14570",4227,"EWR","GRR",100,605,19,1
"21676",2013,1,25,1901,86,2105,103,"B6","N284JB",1111,"JFK","RDU",74,427,19,1
"21677",2013,1,25,1911,6,2055,15,"WN","N296WN",981,"LGA","MKE",115,738,19,11
"21678",2013,1,25,1913,14,2334,47,"B6","N629JB",179,"JFK","PHX",314,2153,19,13
"21679",2013,1,25,1913,28,2114,44,"MQ","N711MQ",4517,"LGA","CRW",76,444,19,13
"21680",2013,1,25,1914,-1,2257,27,"DL","N3757D",1729,"JFK","LAS",322,2248,19,14
"21681",2013,1,25,1914,-1,2250,38,"B6","N519JB",155,"JFK","MCO",139,944,19,14
"21682",2013,1,25,1914,4,2306,35,"B6","N658JB",87,"JFK","SLC",286,1990,19,14
"21683",2013,1,25,1914,18,2203,-1,"UA","N416UA",891,"LGA","IAH",205,1416,19,14
"21684",2013,1,25,1915,15,2328,50,"DL","N710TW",87,"JFK","LAX",358,2475,19,15
"21685",2013,1,25,1916,168,2136,241,"EV","N13994",4588,"EWR","MHT",38,209,19,16
"21686",2013,1,25,1921,21,2207,33,"FL","N998AT",645,"LGA","ATL",114,762,19,21
"21687",2013,1,25,1926,6,2104,4,"AA","N3ECAA",359,"LGA","ORD",117,733,19,26
"21688",2013,1,25,1929,59,2312,67,"AA","N3AAAA",269,"JFK","SEA",361,2422,19,29
"21689",2013,1,25,1930,-5,2254,14,"AA","N3FNAA",791,"LGA","DFW",219,1389,19,30
"21690",2013,1,25,1935,35,2103,45,"EV","N909EV",5714,"JFK","IAD",44,228,19,35
"21691",2013,1,25,1937,37,2228,42,"DL","N6714Q",947,"LGA","ATL",110,762,19,37
"21692",2013,1,25,1944,49,2242,32,"DL","N310NW",2391,"JFK","TPA",137,1005,19,44
"21693",2013,1,25,1944,44,2136,45,"DL","N315NB",1255,"LGA","PIT",64,335,19,44
"21694",2013,1,25,1946,16,2338,26,"B6","N523JB",91,"JFK","OAK",365,2576,19,46
"21695",2013,1,25,1947,138,2214,192,"EV","N13989",4480,"EWR","PIT",64,319,19,47
"21696",2013,1,25,1947,47,2342,41,"DL","N722TW",1465,"JFK","SFO",360,2586,19,47
"21697",2013,1,25,1947,52,48,53,"AA","N5FHAA",1613,"JFK","SJU",196,1598,19,47
"21698",2013,1,25,1947,-3,2346,11,"B6","N775JB",645,"JFK","SFO",366,2586,19,47
"21699",2013,1,25,1948,28,2335,37,"DL","N3748Y",6,"JFK","SLC",282,1990,19,48
"21700",2013,1,25,1948,38,2201,66,"MQ","N719MQ",4569,"LGA","RDU",74,431,19,48
"21701",2013,1,25,1950,10,2139,39,"WN","N289CT",633,"EWR","MDW",117,711,19,50
"21702",2013,1,25,1950,100,2153,128,"MQ","N737MQ",4484,"LGA","BNA",124,764,19,50
"21703",2013,1,25,1951,16,2308,35,"UA","N13716",1416,"EWR","IAH",207,1400,19,51
"21704",2013,1,25,1952,172,2218,209,"EV","N13914",4202,"EWR","STL",151,872,19,52
"21705",2013,1,25,1952,12,2305,16,"B6","N640JB",381,"LGA","FLL",143,1076,19,52
"21706",2013,1,25,1952,83,2209,97,"US","N171US",1973,"EWR","CLT",91,529,19,52
"21707",2013,1,25,1954,-6,2131,17,"US","N947UW",2142,"LGA","BOS",23,184,19,54
"21708",2013,1,25,1958,-2,2356,27,"VX","N627VA",415,"JFK","LAX",372,2475,19,58
"21709",2013,1,25,1959,-6,2319,8,"UA","N849UA",754,"EWR","TPA",137,997,19,59
"21710",2013,1,25,2000,74,2149,90,"B6","N228JB",130,"JFK","BUF",64,301,20,0
"21711",2013,1,25,2001,41,42,87,"DL","N3764D",1345,"JFK","PHX",314,2153,20,1
"21712",2013,1,25,2002,57,2346,81,"AA","N329AA",21,"JFK","LAX",357,2475,20,2
"21713",2013,1,25,2002,2,2128,-11,"UA","N411UA",695,"LGA","ORD",114,733,20,2
"21714",2013,1,25,2008,13,2248,-22,"AA","N3AWAA",1709,"LGA","MIA",147,1096,20,8
"21715",2013,1,25,2008,8,2325,13,"B6","N715JB",801,"JFK","FLL",152,1069,20,8
"21716",2013,1,25,2008,63,2348,73,"UA","N76502",1054,"EWR","SFO",355,2565,20,8
"21717",2013,1,25,2010,220,NA,NA,"EV","N16919",4702,"EWR","GSO",NA,445,20,10
"21718",2013,1,25,2010,10,2219,40,"UA","N23708",1574,"EWR","CLE",72,404,20,10
"21719",2013,1,25,2012,47,2144,59,"9E","N8923A",4127,"JFK","IAD",50,228,20,12
"21720",2013,1,25,2012,-3,2238,28,"MQ","N723MQ",4555,"LGA","CMH",84,479,20,12
"21721",2013,1,25,2012,72,2302,142,"UA","N471UA",954,"EWR","ORD",119,719,20,12
"21722",2013,1,25,2013,103,31,163,"UA","N24212",1139,"EWR","LAX",347,2454,20,13
"21723",2013,1,25,2015,270,2139,276,"9E","N8960A",3635,"JFK","BWI",38,184,20,15
"21724",2013,1,25,2015,15,2359,54,"B6","N570JB",21,"JFK","TPA",145,1005,20,15
"21725",2013,1,25,2015,15,16,58,"UA","N426UA",890,"EWR","MIA",146,1085,20,15
"21726",2013,1,25,2016,56,21,92,"DL","N993DL",83,"JFK","FLL",148,1069,20,16
"21727",2013,1,25,2017,-3,2306,21,"MQ","N546MQ",4662,"LGA","ATL",110,762,20,17
"21728",2013,1,25,2020,293,2304,364,"EV","N14920",3835,"EWR","BNA",124,748,20,20
"21729",2013,1,25,2020,65,21,164,"EV","N11140",4085,"EWR","OMA",195,1134,20,20
